47,0,0,1,0,0
46,0,0,1,0,0
45,0,0,1,0,0
44,0,0,1,0,0
43,0,0,1,0,0
42,0,0,1,0,0
41,0,0,1,0,0
40,0,0,1,0,0
39,0,0,1,0,0
38,0,0,1,0,0
37,0,0,1,0,0
36,0,0,1,0,0
35,0,0,1,0,0
34,0,0,1,0,0
33,0,0,1,0,0
32,0,0,1,0,0
31,0,0,1,0,0
30,0,0,1,0,0
29,0,0,1,0,0
28,0,0,1,0,0
27,0,0,1,0,0
26,0,0,1,0,0
25,0,0,1,0,0
24,0,0,1,0,0
23,0,0,1,0,0
22,0,0,1,0,0
21,0,0,1,0,0
20,0,0,1,0,0
19,0,0,1,0,0
18,0,0,1,0,0
17,0,0,1,0,0
16,0,0,1,0,0
15,0,0,1,0,0
14,0,0,1,0,0
13,0,0,1,0,0
12,0,0,1,0,0
100,1,0,0,3
100,14,26,0,0,0
80,23,7,0,0,0
81,7,41,0,0,0
82,42,33,0,0,0
83,16,46,0,0,0
84,44,12,0,0,0
86,11,31,0,0,0
87,1,4,0,0,0
85,15,13,0,0,0
88,6,28,0,0,0
89,19,45,0,0,0
90,48,28,0,0,0
91,28,44,0,0,0
92,38,2,0,0,0
93,25,6,0,0,0
94,27,17,0,0,0
96,10,20,0,0,0
97,28,18,0,0,0
95,6,45,0,0,0
98,38,46,0,0,0
11,17,0,0,0,0
99,8,14,0,0,0
0,28,7,0,0,0
10,12,14,0,1,1
9,36,5,0,0,0
8,43,43,0,0,0
7,48,18,0,0,0
6,11,10,0,0,0
5,47,32,0,0,0
4,9,42,0,0,0
3,14,3,0,0,0
2,43,5,0,0,0
1,9,3,0,0,0
79,0,0,1,0,0
78,0,0,1,0,0
77,0,0,1,0,0
76,0,0,1,0,0
75,0,0,1,0,0
74,0,0,1,0,0
73,0,0,1,0,0
72,0,0,1,0,0
71,0,0,1,0,0
70,0,0,1,0,0
69,0,0,1,0,0
68,0,0,1,0,0
67,0,0,1,0,0
66,0,0,1,0,0
65,0,0,1,0,0
64,0,0,1,0,0
63,0,0,1,0,0
62,0,0,1,0,0
61,0,0,1,0,0
60,0,0,1,0,0
59,0,0,1,0,0
58,0,0,1,0,0
57,0,0,1,0,0
56,0,0,1,0,0
55,0,0,1,0,0
54,0,0,1,0,0
53,0,0,1,0,0
52,0,0,1,0,0
51,0,0,1,0,0
50,0,0,1,0,0
49,0,0,1,0,0
48,0,0,1,0,0
47,0,0,1,0,0
46,0,0,1,0,0
45,0,0,1,0,0
44,0,0,1,0,0
43,0,0,1,0,0
42,0,0,1,0,0
41,0,0,1,0,0
40,0,0,1,0,0
39,0,0,1,0,0
38,0,0,1,0,0
37,0,0,1,0,0
36,0,0,1,0,0
35,0,0,1,0,0
34,0,0,1,0,0
33,0,0,1,0,0
32,0,0,1,0,0
31,0,0,1,0,0
30,0,0,1,0,0
29,0,0,1,0,0
28,0,0,1,0,0
27,0,0,1,0,0
26,0,0,1,0,0
25,0,0,1,0,0
24,0,0,1,0,0
23,0,0,1,0,0
22,0,0,1,0,0
21,0,0,1,0,0
20,0,0,1,0,0
19,0,0,1,0,0
18,0,0,1,0,0
17,0,0,1,0,0
16,0,0,1,0,0
15,0,0,1,0,0
14,0,0,1,0,0
13,0,0,1,0,0
12,0,0,1,0,0
100,1,0,0,4
75,13,13,0,0,0
69,44,34,0,0,0
70,26,44,0,0,0
71,26,16,0,0,0
79,17,17,0,0,0
74,17,33,0,0,0
72,32,34,0,0,0
73,25,33,0,0,0
76,23,13,0,0,0
100,46,5,0,0,0
78,39,44,0,0,0
77,36,4,0,0,0
80,23,5,0,0,0
81,4,45,0,0,0
82,45,30,0,0,0
83,12,47,0,0,0
84,45,9,0,0,0
86,9,28,0,0,0
87,4,7,0,0,0
85,18,16,0,1,1
88,7,26,0,0,0
89,19,42,0,0,0
90,1,28,0,0,0
91,28,43,0,0,0
92,40,3,0,0,0
93,26,8,0,0,0
94,27,13,0,0,0
96,10,18,0,0,0
97,29,18,0,0,0
95,5,45,0,0,0
98,38,47,0,0,0
11,21,4,0,0,0
99,10,13,0,0,0
0,28,7,0,0,0
10,16,10,0,1,1
9,40,1,0,0,0
8,42,41,0,0,0
7,47,16,0,0,0
6,12,6,0,1,1
5,1,28,0,0,0
4,8,43,0,0,0
3,11,7,0,0,0
2,43,2,0,0,0
1,9,1,0,0,0
65,0,0,1,0,0
68,0,0,1,0,0
62,0,0,1,0,0
66,0,0,1,0,0
60,0,0,1,0,0
64,0,0,1,0,0
67,0,0,1,0,0
61,0,0,1,0,0
56,0,0,1,0,0
57,0,0,1,0,0
63,0,0,1,0,0
58,0,0,1,0,0
59,0,0,1,0,0
55,0,0,1,0,0
54,0,0,1,0,0
53,0,0,1,0,0
52,0,0,1,0,0
51,0,0,1,0,0
50,0,0,1,0,0
49,0,0,1,0,0
48,0,0,1,0,0
47,0,0,1,0,0
46,0,0,1,0,0
45,0,0,1,0,0
44,0,0,1,0,0
43,0,0,1,0,0
42,0,0,1,0,0
41,0,0,1,0,0
40,0,0,1,0,0
39,0,0,1,0,0
38,0,0,1,0,0
37,0,0,1,0,0
36,0,0,1,0,0
35,0,0,1,0,0
34,0,0,1,0,0
33,0,0,1,0,0
32,0,0,1,0,0
31,0,0,1,0,0
30,0,0,1,0,0
29,0,0,1,0,0
28,0,0,1,0,0
27,0,0,1,0,0
26,0,0,1,0,0
25,0,0,1,0,0
24,0,0,1,0,0
23,0,0,1,0,0
22,0,0,1,0,0
21,0,0,1,0,0
20,0,0,1,0,0
19,0,0,1,0,0
18,0,0,1,0,0
17,0,0,1,0,0
16,0,0,1,0,0
15,0,0,1,0,0
14,0,0,1,0,0
13,0,0,1,0,0
12,0,0,1,0,0
98,3,0,0,5
11,23,2,0,0,0
95,6,23,0,0,0
99,13,16,0,0,0
0,30,6,0,0,0
10,19,7,0,1,1
9,42,1,0,0,0
8,42,44,0,0,0
7,0,12,0,0,0
6,14,3,0,1,1
5,5,24,0,0,0
4,12,43,0,0,0
3,15,4,0,0,0
2,44,1,0,0,0
1,11,2,0,0,0
85,0,0,1,1,1
98,0,0,1,0,0
97,0,0,1,0,0
96,0,0,1,0,0
94,0,0,1,0,0
93,0,0,1,0,0
90,0,0,1,0,0
92,0,0,1,0,0
91,0,0,1,0,0
89,0,0,1,0,0
77,0,0,1,0,0
88,0,0,1,0,0
87,0,0,1,0,0
86,0,0,1,0,0
84,0,0,1,0,0
83,0,0,1,0,0
82,0,0,1,0,0
81,0,0,1,0,0
80,0,0,1,0,0
78,0,0,1,0,0
74,0,0,1,0,0
100,0,0,1,0,0
76,0,0,1,1,1
73,0,0,1,0,0
69,0,0,1,0,0
72,0,0,1,0,0
79,0,0,1,0,0
65,0,0,1,0,0
68,0,0,1,0,0
71,0,0,1,0,0
70,0,0,1,0,0
75,0,0,1,1,1
62,0,0,1,0,0
66,0,0,1,0,0
60,0,0,1,0,0
64,0,0,1,0,0
67,0,0,1,0,0
61,0,0,1,0,0
56,0,0,1,0,0
57,0,0,1,0,0
63,0,0,1,0,0
58,0,0,1,0,0
59,0,0,1,0,0
55,0,0,1,0,0
54,0,0,1,0,0
53,0,0,1,0,0
52,0,0,1,0,0
51,0,0,1,0,0
50,0,0,1,0,0
49,0,0,1,0,0
48,0,0,1,0,0
47,0,0,1,0,0
46,0,0,1,0,0
45,0,0,1,0,0
44,0,0,1,0,0
43,0,0,1,0,0
42,0,0,1,0,0
41,0,0,1,0,0
40,0,0,1,0,0
39,0,0,1,0,0
38,0,0,1,0,0
37,0,0,1,0,0
36,0,0,1,0,0
35,0,0,1,0,0
34,0,0,1,0,0
33,0,0,1,0,0
32,0,0,1,0,0
31,0,0,1,0,0
30,0,0,1,0,0
29,0,0,1,0,0
28,0,0,1,0,0
27,0,0,1,0,0
26,0,0,1,0,0
25,0,0,1,0,0
24,0,0,1,0,0
23,0,0,1,0,0
22,0,0,1,0,0
21,0,0,1,0,0
20,0,0,1,0,0
19,0,0,1,0,0
18,0,0,1,0,0
17,0,0,1,0,0
16,0,0,1,0,0
15,0,0,1,0,0
14,0,0,1,0,0
13,0,0,1,0,0
12,0,0,1,0,0
96,5,0,0,6
2,44,5,0,0,0
1,7,2,0,0,0
0,0,0,1,0,0
3,0,0,1,1,1
4,0,0,1,0,0
5,0,0,1,0,0
6,0,0,1,1,1
7,0,0,1,0,0
8,0,0,1,0,0
9,0,0,1,0,0
10,0,0,1,1,1
99,0,0,1,0,0
85,0,0,1,1,1
95,0,0,1,0,0
11,0,0,1,0,0
98,0,0,1,0,0
97,0,0,1,0,0
96,0,0,1,0,0
94,0,0,1,0,0
93,0,0,1,0,0
90,0,0,1,0,0
92,0,0,1,0,0
91,0,0,1,0,0
89,0,0,1,0,0
77,0,0,1,0,0
88,0,0,1,0,0
87,0,0,1,0,0
86,0,0,1,0,0
84,0,0,1,0,0
83,0,0,1,0,0
82,0,0,1,0,0
81,0,0,1,0,0
80,0,0,1,0,0
78,0,0,1,0,0
74,0,0,1,0,0
100,0,0,1,0,0
76,0,0,1,1,1
73,0,0,1,0,0
69,0,0,1,0,0
72,0,0,1,0,0
79,0,0,1,0,0
65,0,0,1,0,0
68,0,0,1,0,0
71,0,0,1,0,0
70,0,0,1,0,0
75,0,0,1,1,1
62,0,0,1,0,0
66,0,0,1,0,0
60,0,0,1,0,0
64,0,0,1,0,0
67,0,0,1,0,0
61,0,0,1,0,0
56,0,0,1,0,0
57,0,0,1,0,0
63,0,0,1,0,0
58,0,0,1,0,0
59,0,0,1,0,0
55,0,0,1,0,0
54,0,0,1,0,0
53,0,0,1,0,0
52,0,0,1,0,0
51,0,0,1,0,0
50,0,0,1,0,0
49,0,0,1,0,0
48,0,0,1,0,0
47,0,0,1,0,0
46,0,0,1,0,0
45,0,0,1,0,0
44,0,0,1,0,0
43,0,0,1,0,0
42,0,0,1,0,0
41,0,0,1,0,0
40,0,0,1,0,0
39,0,0,1,0,0
38,0,0,1,0,0
37,0,0,1,0,0
36,0,0,1,0,0
35,0,0,1,0,0
34,0,0,1,0,0
33,0,0,1,0,0
32,0,0,1,0,0
31,0,0,1,0,0
30,0,0,1,0,0
29,0,0,1,0,0
28,0,0,1,0,0
27,0,0,1,0,0
26,0,0,1,0,0
25,0,0,1,0,0
24,0,0,1,0,0
23,0,0,1,0,0
22,0,0,1,0,0
21,0,0,1,0,0
20,0,0,1,0,0
19,0,0,1,0,0
18,0,0,1,0,0
17,0,0,1,0,0
16,0,0,1,0,0
15,0,0,1,0,0
14,0,0,1,0,0
13,0,0,1,0,0
12,0,0,1,0,0
95,6,0,0,7
1,4,0,0,0,0
97,42,1,0,0,0
98,46,41,0,0,0
11,13,8,0,0,0
95,19,38,0,0,0
85,26,7,0,1,1
99,23,20,0,0,0
10,25,26,0,1,1
9,30,32,0,0,0
8,48,13,0,0,0
7,33,26,0,0,0
6,12,7,0,1,1
5,48,0,0,0,0
4,21,45,0,0,0
2,34,18,0,0,0
0,14,18,0,0,0
3,33,28,0,1,1
96,0,0,1,0,0
94,0,0,1,0,0
93,0,0,1,0,0
90,0,0,1,0,0
92,0,0,1,0,0
91,0,0,1,0,0
89,0,0,1,0,0
77,0,0,1,0,0
88,0,0,1,0,0
87,0,0,1,0,0
86,0,0,1,0,0
84,0,0,1,0,0
83,0,0,1,0,0
82,0,0,1,0,0
81,0,0,1,0,0
80,0,0,1,0,0
78,0,0,1,0,0
74,0,0,1,0,0
100,0,0,1,0,0
76,0,0,1,1,1
73,0,0,1,0,0
69,0,0,1,0,0
72,0,0,1,0,0
79,0,0,1,0,0
65,0,0,1,0,0
68,0,0,1,0,0
71,0,0,1,0,0
70,0,0,1,0,0
75,0,0,1,1,1
62,0,0,1,0,0
66,0,0,1,0,0
60,0,0,1,0,0
64,0,0,1,0,0
67,0,0,1,0,0
61,0,0,1,0,0
56,0,0,1,0,0
57,0,0,1,0,0
63,0,0,1,0,0
58,0,0,1,0,0
59,0,0,1,0,0
55,0,0,1,0,0
54,0,0,1,0,0
53,0,0,1,0,0
52,0,0,1,0,0
51,0,0,1,0,0
50,0,0,1,0,0
49,0,0,1,0,0
48,0,0,1,0,0
47,0,0,1,0,0
46,0,0,1,0,0
45,0,0,1,0,0
44,0,0,1,0,0
43,0,0,1,0,0
42,0,0,1,0,0
41,0,0,1,0,0
40,0,0,1,0,0
39,0,0,1,0,0
38,0,0,1,0,0
37,0,0,1,0,0
36,0,0,1,0,0
35,0,0,1,0,0
34,0,0,1,0,0
33,0,0,1,0,0
32,0,0,1,0,0
31,0,0,1,0,0
30,0,0,1,0,0
29,0,0,1,0,0
28,0,0,1,0,0
27,0,0,1,0,0
26,0,0,1,0,0
25,0,0,1,0,0
24,0,0,1,0,0
23,0,0,1,0,0
22,0,0,1,0,0
21,0,0,1,0,0
20,0,0,1,0,0
19,0,0,1,0,0
18,0,0,1,0,0
17,0,0,1,0,0
16,0,0,1,0,0
15,0,0,1,0,0
14,0,0,1,0,0
13,0,0,1,0,0
12,0,0,1,0,0
95,6,0,0,8
84,42,38,0,0,0
80,8,17,0,0,0
83,6,46,0,0,0
92,9,29,0,0,0
82,27,8,0,0,0
87,49,2,0,0,0
86,35,21,0,0,0
88,19,15,0,0,0
77,11,6,0,0,0
89,47,8,0,0,0
94,3,34,0,0,0
91,27,12,0,0,0
90,8,24,0,0,0
1,13,37,0,0,0
93,17,3,0,0,0
96,7,35,0,0,0
97,43,1,0,0,0
98,46,39,0,0,0
11,12,12,0,1,1
95,17,37,0,0,0
85,24,3,0,1,2
99,23,20,0,0,0
10,25,24,0,1,1
9,33,31,0,1,1
8,49,10,0,0,0
7,37,24,0,1,1
6,9,7,0,1,1
5,49,4,0,0,0
4,17,45,0,0,0
2,34,17,0,0,0
0,17,18,0,0,0
3,33,27,0,1,1
74,0,0,1,0,0
78,0,0,1,0,0
81,0,0,1,0,0
100,0,0,1,0,0
76,0,0,1,1,1
73,0,0,1,0,0
69,0,0,1,0,0
72,0,0,1,0,0
79,0,0,1,0,0
65,0,0,1,0,0
68,0,0,1,0,0
71,0,0,1,0,0
70,0,0,1,0,0
75,0,0,1,1,1
62,0,0,1,0,0
66,0,0,1,0,0
60,0,0,1,0,0
64,0,0,1,0,0
67,0,0,1,0,0
61,0,0,1,0,0
56,0,0,1,0,0
57,0,0,1,0,0
63,0,0,1,0,0
58,0,0,1,0,0
59,0,0,1,0,0
55,0,0,1,0,0
54,0,0,1,0,0
53,0,0,1,0,0
52,0,0,1,0,0
51,0,0,1,0,0
50,0,0,1,0,0
49,0,0,1,0,0
48,0,0,1,0,0
47,0,0,1,0,0
46,0,0,1,0,0
45,0,0,1,0,0
44,0,0,1,0,0
43,0,0,1,0,0
42,0,0,1,0,0
41,0,0,1,0,0
40,0,0,1,0,0
39,0,0,1,0,0
38,0,0,1,0,0
37,0,0,1,0,0
36,0,0,1,0,0
35,0,0,1,0,0
34,0,0,1,0,0
33,0,0,1,0,0
32,0,0,1,0,0
31,0,0,1,0,0
30,0,0,1,0,0
29,0,0,1,0,0
28,0,0,1,0,0
27,0,0,1,0,0
26,0,0,1,0,0
25,0,0,1,0,0
24,0,0,1,0,0
23,0,0,1,0,0
22,0,0,1,0,0
21,0,0,1,0,0
20,0,0,1,0,0
19,0,0,1,0,0
18,0,0,1,0,0
17,0,0,1,0,0
16,0,0,1,0,0
15,0,0,1,0,0
14,0,0,1,0,0
13,0,0,1,0,0
12,0,0,1,0,0
92,9,0,0,9
80,43,41,0,0,0
78,9,36,0,0,0
86,44,28,0,1,1
77,12,8,0,1,1
89,47,8,0,0,0
94,6,38,0,0,0
91,29,12,0,0,0
90,10,24,0,0,0
1,14,33,0,0,0
93,17,4,0,0,0
96,11,37,0,0,0
97,41,2,0,0,0
98,49,36,0,0,0
11,13,8,0,1,1
95,15,38,0,0,0
85,25,6,0,1,2
99,26,20,0,0,0
10,26,26,0,1,1
9,37,31,0,1,1
8,48,11,0,0,0
7,35,23,0,1,1
6,12,7,0,1,1
5,0,3,0,0,0
4,18,48,0,0,0
2,37,21,0,0,0
0,18,21,0,0,0
3,29,23,0,1,1
82,0,0,1,1,1
88,0,0,1,0,0
87,0,0,1,0,0
74,0,0,1,0,0
92,0,0,1,0,0
83,0,0,1,0,0
84,0,0,1,0,0
81,0,0,1,0,0
100,0,0,1,0,0
76,0,0,1,1,1
73,0,0,1,0,0
69,0,0,1,0,0
72,0,0,1,0,0
79,0,0,1,0,0
65,0,0,1,0,0
68,0,0,1,0,0
71,0,0,1,0,0
70,0,0,1,0,0
75,0,0,1,1,1
62,0,0,1,0,0
66,0,0,1,0,0
60,0,0,1,0,0
64,0,0,1,0,0
67,0,0,1,0,0
61,0,0,1,0,0
56,0,0,1,0,0
57,0,0,1,0,0
63,0,0,1,0,0
58,0,0,1,0,0
59,0,0,1,0,0
55,0,0,1,0,0
54,0,0,1,0,0
53,0,0,1,0,0
52,0,0,1,0,0
51,0,0,1,0,0
50,0,0,1,0,0
49,0,0,1,0,0
48,0,0,1,0,0
47,0,0,1,0,0
46,0,0,1,0,0
45,0,0,1,0,0
44,0,0,1,0,0
43,0,0,1,0,0
42,0,0,1,0,0
41,0,0,1,0,0
40,0,0,1,0,0
39,0,0,1,0,0
38,0,0,1,0,0
37,0,0,1,0,0
36,0,0,1,0,0
35,0,0,1,0,0
34,0,0,1,0,0
33,0,0,1,0,0
32,0,0,1,0,0
31,0,0,1,0,0
30,0,0,1,0,0
29,0,0,1,0,0
28,0,0,1,0,0
27,0,0,1,0,0
26,0,0,1,0,0
25,0,0,1,0,0
24,0,0,1,0,0
23,0,0,1,0,0
22,0,0,1,0,0
21,0,0,1,0,0
20,0,0,1,0,0
19,0,0,1,0,0
18,0,0,1,0,0
17,0,0,1,0,0
16,0,0,1,0,0
15,0,0,1,0,0
14,0,0,1,0,0
13,0,0,1,0,0
12,0,0,1,0,0
89,12,0,0,10
80,2,1,0,0,0
82,30,4,0,1,1
90,10,20,0,0,0
1,18,30,0,0,0
93,14,1,0,1,1
96,11,37,0,0,0
97,44,2,0,0,0
98,46,38,0,0,0
11,17,10,0,1,1
95,15,38,0,0,0
85,28,4,0,1,2
99,25,19,0,1,1
10,30,23,0,1,1
9,41,27,0,1,1
8,1,7,0,0,0
7,34,21,0,1,2
6,12,6,0,1,1
5,2,5,0,0,0
4,21,44,0,0,0
2,41,18,0,1,1
0,18,21,0,0,0
3,25,23,0,1,1
94,0,0,1,0,0
86,0,0,1,1,1
89,0,0,1,0,0
91,0,0,1,0,0
77,0,0,1,1,1
83,0,0,1,0,0
78,0,0,1,0,0
74,0,0,1,0,0
87,0,0,1,0,0
92,0,0,1,0,0
88,0,0,1,0,0
84,0,0,1,0,0
81,0,0,1,0,0
100,0,0,1,0,0
76,0,0,1,1,1
73,0,0,1,0,0
69,0,0,1,0,0
72,0,0,1,0,0
79,0,0,1,0,0
65,0,0,1,0,0
68,0,0,1,0,0
71,0,0,1,0,0
70,0,0,1,0,0
75,0,0,1,1,1
62,0,0,1,0,0
66,0,0,1,0,0
60,0,0,1,0,0
64,0,0,1,0,0
67,0,0,1,0,0
61,0,0,1,0,0
56,0,0,1,0,0
57,0,0,1,0,0
63,0,0,1,0,0
58,0,0,1,0,0
59,0,0,1,0,0
55,0,0,1,0,0
54,0,0,1,0,0
53,0,0,1,0,0
52,0,0,1,0,0
51,0,0,1,0,0
50,0,0,1,0,0
49,0,0,1,0,0
48,0,0,1,0,0
47,0,0,1,0,0
46,0,0,1,0,0
45,0,0,1,0,0
44,0,0,1,0,0
43,0,0,1,0,0
42,0,0,1,0,0
41,0,0,1,0,0
40,0,0,1,0,0
39,0,0,1,0,0
38,0,0,1,0,0
37,0,0,1,0,0
36,0,0,1,0,0
35,0,0,1,0,0
34,0,0,1,0,0
33,0,0,1,0,0
32,0,0,1,0,0
31,0,0,1,0,0
30,0,0,1,0,0
29,0,0,1,0,0
28,0,0,1,0,0
27,0,0,1,0,0
26,0,0,1,0,0
25,0,0,1,0,0
24,0,0,1,0,0
23,0,0,1,0,0
22,0,0,1,0,0
21,0,0,1,0,0
20,0,0,1,0,0
19,0,0,1,0,0
18,0,0,1,0,0
17,0,0,1,0,0
16,0,0,1,0,0
15,0,0,1,0,0
14,0,0,1,0,0
13,0,0,1,0,0
12,0,0,1,0,0
86,15,0,0,11
6,21,37,0,1,2
4,25,40,0,0,0
2,41,21,0,1,1
0,22,20,0,0,0
3,21,25,0,1,2
5,0,0,1,0,0
99,0,0,1,1,1
7,0,0,1,1,2
8,0,0,1,0,0
9,0,0,1,1,2
97,0,0,1,0,0
10,0,0,1,1,2
85,0,0,1,1,2
95,0,0,1,0,0
94,0,0,1,0,0
98,0,0,1,0,0
11,0,0,1,1,1
96,0,0,1,0,0
93,0,0,1,1,1
1,0,0,1,0,0
90,0,0,1,0,0
82,0,0,1,1,1
80,0,0,1,0,0
86,0,0,1,1,1
89,0,0,1,0,0
91,0,0,1,0,0
77,0,0,1,1,1
83,0,0,1,0,0
78,0,0,1,0,0
74,0,0,1,0,0
87,0,0,1,0,0
92,0,0,1,0,0
88,0,0,1,0,0
84,0,0,1,0,0
81,0,0,1,0,0
